03.12.2018 RGB-PI Database for MAME 2010 (0.139) by @Fran_Tron

Name, H pixels, Scanlines, Frame Rate, H position, H zoom, V position, 
H Front Porch, H Sync, H Back Porch, V Sync, H Frequency, Core, Orientation.

Name          :  Name of game(zip) to launch.
H pixels      :  Horizontal resolution.
Scanlines     :  Vertical resolution of the game, number of lines of the game.
Frame Rate    :  Frame Rate of the game in Hz.

H Position    :  Horizontal Position, use this value to move screen horizontally.
H Zoom        :  Horizontal Zoom, use this value to zoom/unzoom horizontal screen.
V Position    :  Vertical Position, use this value to move screen vertically.

H Front Porch :  Horizontal Front Porch
H Sync        :  Horizontal Synchronisation
H Back Porch  :  Horizontal Back Porch
V Sync        :  Vertical  Synchronisation
H Frequency   :  Horizontal Frequency, can be tweaked to force 625 lines mode (e.g. 15840 at 55Hz)

Core          :  Libretro core to use.
Orientation   :  Game Orientation, can be HORIZONTAL(H) or VERTICAL(V).

pc_tmnt 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_ftqst 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_bstar 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_tbowl 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_drmro 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_ynoid 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_rrngr 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_ddrgn 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_gntlt 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_smb2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_smb3 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_mman3 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_radr2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_suprc 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_tmnt2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_wcup 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_ngai2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_ngai3 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_pwbld 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_rkats 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_pinbt 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_cshwk 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_sjetm 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pc_moglf 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
btlecity 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
starlstr 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
cstlevna 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
cluclu 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
drmario 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
duckhunt 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
excitebk 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
excitebkj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
goonies 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
hogalley 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
iceclimb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
iceclimbj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ladygolf 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
machridr 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
machridrj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
rbibb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
rbibba 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
suprmrio 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
suprmrioa 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
suprmriobl 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
suprmriobl2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
skatekds 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vsskykid 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
tkoboxng 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
smgolf 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
smgolfj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vspinbal 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vspinbalj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vsslalom 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vssoccer 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vssoccerj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vsgradus 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
platoon 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vstetris 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mightybj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
jajamaru 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
topgun 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
bnglngby 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vstennis 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vstennisj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
wrecking 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
balonfgt 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vsmahjng 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vsbball 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vsbballj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vsbballja 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vsbballjb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
iceclmrj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vsgshoe 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
supxevs 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vsfdf 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
smgolfb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
multigam 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
multigmb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
multigm2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
multigm3 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
multigmt 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
supergm3 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
cham24 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
nss_ssoc 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
nss_actr 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
nss_con3 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
nss_adam 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
nss_aten 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
nss_rob3 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
nss_ncaa 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
nss_skin 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
nss_lwep 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
nss_smw 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
nss_fzer 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
nss_sten 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
pss62 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
kinstb 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
ffight2b 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
sblast2b 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
iron 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
endless 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
denseib 1920 224 60.098476 -4 -27 3 48 192 240 5 15734 mame2010 H
seawolf 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
gunfight 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
tornbase 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
280zzzap 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
maze 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
boothill 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
checkmat 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
desertgu 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
roadrunm 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
dplay 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
lagunar 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
gmissile 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
m4 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
clowns 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
clowns1 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
spacwalk 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
einning 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
shuffle 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
dogpatch 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
spcenctr 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
phantom2 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
bowler 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
invaders 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
blueshrk 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
invad2ct 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
invadpt2 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
invaddlx 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
vortex 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
moonbase 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
moonbasea 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
searthin 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
searthina 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
invadrmr 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
modelr 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
spaceatt 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
spaceat2 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
sinvzen 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
superinv 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
invasion 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
invasiona 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
invasionb 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
invasionrz 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
invasionrza 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
sstrangr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
sstrangr2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
sinvemag 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
jspecter 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
jspecter2 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
invrvnge 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
invrvngea 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
galxwars 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
galxwars2 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
galxwarst 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
starw 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
lrescue 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
mlander 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
lrescuem 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
grescue 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
desterth 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
cosmicmo 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
cosmicm2 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
rollingc 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
ozmawars 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
ozmawars2 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
solfight 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
spaceph 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
schaser 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
schasercv 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
lupin3 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
lupin3a 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
intruder 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
spclaser 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
laser 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
spcewarl 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
polaris 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
polarisa 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
polariso 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
ballbomb 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
indianbt 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
steelwkr 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
m79amb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
alieninv 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
alieninvp2 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
tst_invd 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
sitv 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
sicv 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
sisv 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
sisv2 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
spacewr3 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
invaderl 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
invader4 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
yosakdon 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
yosakdona 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
spceking 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
spcewars 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
astropal 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 H
cosmo 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
darthvdr 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
sspeedr 1920 248 59.390000 -4 -27 3 48 192 240 5 15734 mame2010 V
sflush 1920 224 59.541985 -4 -27 3 48 192 240 5 15734 mame2010 V
lazercmd 1920 230 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
bbonk 1920 230 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
deadeye 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
bowl3d 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
gypsyjug 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
minferno 1920 184 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
medlanes 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
cosmos 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
darkwar 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
spacefrt 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
8ball 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
8ball1 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
logger 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
dazzler 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
diggerc 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
wallst 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
radarzon 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
radarzon1 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
radarzont 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
outline 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
goldbug 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
heartatk 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
hunchbak 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
hunchbaka 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
superbik 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
raiders 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
hero 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
huncholy 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
quasar 1920 240 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
quasara 1920 240 50.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
seawolf2 1920 240 60.054442 -4 -27 3 48 192 240 5 15734 mame2010 H
spacezap 1920 240 60.054442 -4 -27 3 48 192 240 5 15734 mame2010 H
ebases 1920 240 60.054442 -4 -27 3 48 192 240 5 15734 mame2010 H
wow 1920 240 60.054442 -4 -27 3 48 192 240 5 15734 mame2010 H
wowg 1920 240 60.054442 -4 -27 3 48 192 240 5 15734 mame2010 H
gorf 1920 240 60.054442 -4 -27 3 48 192 240 5 15734 mame2010 V
gorfpgm1 1920 240 60.054442 -4 -27 3 48 192 240 5 15734 mame2010 V
gorfpgm1g 1920 240 60.054442 -4 -27 3 48 192 240 5 15734 mame2010 V
robby 1920 240 60.054442 -4 -27 3 48 192 240 5 15734 mame2010 H
demndrgn 1920 240 60.054442 -4 -27 3 48 192 240 5 15734 mame2010 H
profpac 1920 240 60.054442 -4 -27 3 48 192 240 5 15734 mame2010 H
tenpindx 1920 240 60.054442 -4 -27 3 48 192 240 5 15734 mame2010 H
solarfox 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
kick 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
kickman 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
kickc 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
shollow 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
shollow2 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
tron 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
tron2 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
tron3 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
tron4 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
kroozr 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
domino 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
wacko 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
twotiger 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
twotigerc 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
journey 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
tapper 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
tappera 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sutapper 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
rbtapper 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
timber 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
dotron 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
dotrona 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
dotrone 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
nflfoot 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
demoderb 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
demoderm 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sarge 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
rampage 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
rampage2 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
powerdrv 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
stargrds 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
maxrpm 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
spyhunt 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
spyhuntp 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
turbotag 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
crater 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
zwackery 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
xenophob 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
spyhunt2 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
spyhunt2a 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
intlaser 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
blasted 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
archrivl 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
archrivl2 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
trisport 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
pigskin 1920 240 30.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sentetst 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
cshift 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
gghost 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
hattrick 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
otwalls 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
snakepit 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
snakjack 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
stocker 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
triviag1 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
trivia12 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
triviag2 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
triviasp 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
triviayp 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
triviabb 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
triviaes 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
gimeabrk 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
minigolf 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
minigolf2 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
toggle 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
nametune 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
nametune2 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
nstocker 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
nstocker2 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
sfootbal 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
spiker 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
stompin 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
rescraid 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
rescraida 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
grudge 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
shrike 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
gridlee 1920 240 59.185606 -4 -27 3 48 192 240 5 15734 mame2010 H
andromed 1920 224 61.783314 -4 -27 3 48 192 240 5 15734 mame2010 V
ipminvad 1920 224 61.783314 -4 -27 3 48 192 240 5 15734 mame2010 V
ipminvad1 1920 224 61.783314 -4 -27 3 48 192 240 5 15734 mame2010 V
ptrmj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
skychut 1920 224 61.783314 -4 -27 3 48 192 240 5 15734 mame2010 V
