22.01.2019 RGB-PI Database for FBA 0.2.97.44 (0.197) by @Fran_Tron

Name, H pixels, Scanlines, Frame Rate, H position, H zoom, V position, 
H Front Porch, H Sync, H Back Porch, V Sync, H Frequency, Core, Orientation.

Name          :  Name of game(zip) to launch.
H pixels      :  Horizontal resolution.
Scanlines     :  Vertical resolution of the game, number of lines of the game.
Frame Rate    :  Frame Rate of the game in Hz.

H Position    :  Horizontal Position, use this value to move screen horizontally.
H Zoom        :  Horizontal Zoom, use this value to zoom/unzoom horizontal screen.
V Position    :  Vertical Position, use this value to move screen vertically.

H Front Porch :  Horizontal Front Porch
H Sync        :  Horizontal Synchronisation
H Back Porch  :  Horizontal Back Porch
V Sync        :  Vertical  Synchronisation
H Frequency   :  Horizontal Frequency, can be tweaked to force 625 lines mode (e.g. 15840 at 55Hz)

Core          :  Libretro core to use.
Orientation   :  Game Orientation, can be HORIZONTAL(H) or VERTICAL(V).

arabianm 1920 224 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
arabianmj 1920 224 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
arabianmu 1920 224 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
aracnis 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arbalest 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arcadecl 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
arcadian 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
area88 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
area88r 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
argus 1920 224 54.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arian 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ark1ball 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ark1balla 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkangc 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkangc2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkanoid 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkanoidj 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkanoidja 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkanoidjb 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkanoidjbl 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkanoidjbl2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkanoidjbla 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkanoidu 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkanoiduo 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkarea 1920 192 59.610000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
arkatayt 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkatour 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkbloc2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkblock 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkgcbl 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arknoid2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arknoid2b 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arknoid2j 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arknoid2u 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
arkretrn 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
arkretrnj 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
arkretrnu 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
arktayt2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
armedf 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
armedff 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
armorcar 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
armorcar2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
armwar 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
armwar1d 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
armwara 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
armwarar1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
armwarr1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
armwaru 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
armwaru1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
armwrest 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ashnojoe 1920 208 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ashura 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ashuraj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ashurau 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
asideral 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
aso 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
assault 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
assaultj 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
assaultp 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
asterix 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
asterixaad 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
asterixeaa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
asterixeac 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
asterixj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
astorm 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
astorm3 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
astorm3d 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
astormj 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
astormjd 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
astormu 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
astormud 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
astrians 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
astrofl 1920 192 59.922738 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
astyanax 1920 224 56.191350 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
asuka 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
asukaj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
asurabld 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
asurabus 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
asurabusa 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
atehate 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
atetris 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
atetrisa 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
atetrisb 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
atetrisb2 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
atetrisc 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
atetrisc2 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
athena 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
athenab 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
atlantis 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
atlantis2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
atlantisb 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
atlantol 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
atomboy 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
atomboya 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
atomicp 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
atompunk 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
attackf 1920 240 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
aurail 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
aurail1 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
aurail1d 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
aurailj 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
aurailjd 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
avefenix 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
avefenixl 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
avefenixrf 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
avengers 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
avengers2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
avengrgs 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
avengrgsj 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
avsp 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
avspa 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
avspd 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
avsph 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
avspirit 1920 224 56.191350 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
avspj 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
avspu 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
azurian 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
b2b 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
backfire 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
backfirt 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
baddudes 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
badlands 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bagman 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bagmanj 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bagmanm2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bagmans 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bagmans2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bagnard 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bagnarda 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bagnardi 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bakatono 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bakubrkr 1920 224 59.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bakutotu 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
balcube 1920 224 58.232800 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ballboy 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ballbros 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
banbam 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bang 1920 240 59.100000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bangball 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bangbead 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bangbedp 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bangj 1920 240 59.100000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bankp 1920 224 61.034091 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
baraduke 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
baryon 1920 224 57.793000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
baryona 1920 224 57.793000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
batcir 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
batcira 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
batcird 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
batcirj 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
batlbubl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
batlzone 1920 240 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
batman 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
batman2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
batrider 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
batriderc 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
batriderhk 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
batriderj 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
batriderja 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
batriderk 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
batridert 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
batrideru 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
batsugun 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
batsuguna 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
batsugunb 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
batsugunsp 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
battlane 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
battlane2 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
battlane3 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
battlex 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
battlnts 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
battlntsa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
battlntsj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
battroad 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bayroute 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bayroute1 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bayrouted 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bayroutej 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bayroutejd 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bbakraid 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bbakraidc 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bbakraidj 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bbakraidja 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bballs 1920 224 60.080000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bballsa 1920 224 60.080000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bbmanw 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bbmanwj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bbmanwja 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bbredux 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bbros 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bbusters 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bbustersj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bbustersja 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bbustersu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bbustersua 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bchopper 1920 256 55.017606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bcrusher 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bcruzm12 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bcstry 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bcstrya 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
beast 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
beastfp 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
berabohm 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
berabohmb 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
berlwall 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
berlwallk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
berlwallt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bermudat 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bermudata 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bermudatj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bestbest 1920 224 59.173400 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bestleag 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bestleaw 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bestri 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bgaregga 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bgareggabl 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bgareggabla 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bgareggacn 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bgareggahk 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bgaregganv 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bgareggat2 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bgareggatw 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bgareggaz 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bigbang 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bigbucks 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bigfghtr 1920 240 59.314620 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bigkarnk 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bigprowr 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bigstrik 1920 224 56.191350 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bigstrkb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bigstrkba 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bigtwin 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bikkuric 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
billiard 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bioatack 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
biomtoy 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
biomtoya 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
biomtoyb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
biomtoyc 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bionicc 1920 224 59.784775 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bionicc1 1920 224 59.784775 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bionicc2 1920 224 59.784775 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bioniccbl 1920 224 59.784775 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bioniccbl2 1920 224 59.784775 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bioplayc 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bioship 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
birdiy 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
birdtry 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bishi 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bjourney 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bjourneyh 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bjtwin 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bjtwina 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
blackt96 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bladestl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bladestle 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bladestll 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
blandia 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blandiap 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blaster 1920 240 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blasto 1920 224 60.114504 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blastoff 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
blazeon 1920 232 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blazeonj 1920 232 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blazer 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
blazstar 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blkbustr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
blkdrgon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blkdrgonb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blkheart 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blkheartj 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blkhole 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
blkpnthr 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blktiger 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blktigera 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blktigerb1 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blktigerb2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blktigerb3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blmbycar 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blmbycaru 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
block 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
blockade 1920 224 60.114504 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blockbl 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
blockcar 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
blockgal 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
blockhl 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blockj 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
blockout 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blockout2 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blockoutj 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blockr1 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
blockr2 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
bloodbro 1920 224 59.390000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bloodbroj 1920 224 59.390000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bloodbroja 1920 224 59.390000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bloodbrou 1920 224 59.390000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bloodwar 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blox16b 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bloxeed 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
bloxeedd 1920 224 57.230000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blstroid 1920 240 59.922748 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blstroid2 1920 240 59.922748 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blstroid3 1920 240 59.922748 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
blstroidg 1920 240 59.922748 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
